video_id,comment_id,text,author,published_at,like_count
32lebdCymaw,UgxWzqQSrtEv7VhPByl4AaABAg,Iloverishipmandhislivelyfamilybusinesscharity🎉,@drkarenbukharibukhari9931,2023-11-01 11:52:29+00:00,1
32lebdCymaw,Ugwx5I-WBj6DfsBVP7N4AaABAg,"She avoids taxes.
She is not Queen.
Billions wasted while the North West dwindles in decay and destitution? 
GENERAL ELECTION NOW",@MilesBellas,2023-10-30 09:11:06+00:00,0
32lebdCymaw,UgyuD6R4_coMnUQEvcF4AaABAg,Shelve Machiavellian Conservatism.,@MilesBellas,2023-10-30 09:09:04+00:00,0
32lebdCymaw,UgwLCnDPZCKpL5pWaf94AaABAg,"Shelve this far right, wasteful, divisive political party.",@MilesBellas,2023-10-30 09:08:37+00:00,0
32lebdCymaw,UgzE-psJfOH0uVkBDJR4AaABAg,"I’m absolutely disgusted with this unelected out of touch prime minister. They’ve run our great nation into the ground…the list is endless…spending tax payers money and our precious resources to fund the Ukraine war (£4.6 billion official committed figure in 2023) now getting involved with the Israeli conflict without public support. This is whilst people are having to use food banks, the NHS is on its knees, our schools need to be rebuilt to make them safe, our sea is full of sewerage, we can’t fund our transport infrastructure, we don’t have enough resources to deal with asylum seekers, our prisons are overstretched and the list goes on…",@Theo_Isaacs,2023-10-30 00:15:24+00:00,0
32lebdCymaw,UgwtXRXyOjtRCDCzFPB4AaABAg,၁၀၁,@thandaraung892,2023-10-29 12:57:33+00:00,0
32lebdCymaw,UgzEDii0kKDgBY8kdFt4AaABAg,"समा की तरह छाया कालिया का रन्ग तो आसा की किरनो से आया साहिल से तहकीकात

खिल गये सादगी का रन्ग तो बहारो से आया सादगी के लोए हसी का बात 

मिलतें है रन्ग तमंना की तरह तो आसा की किरनो से रहा महफिल की तरह हसी भी हकीकत",@bholasahani7591,2023-10-28 15:16:36+00:00,0
32lebdCymaw,UgygNf6IhgTbP2UZQ7R4AaABAg,"Parliament is dead. Millions of people have woken up to the agenda and brainwashing since birth etc 🎉 The uprising is here as we all raise our frequencies and are becoming critical thinkers, all of which these pyscopaths fear and hate etc. No longer do us citizens live in fear. The agenda seems to have back fired as millions fight back against the narcissists and regimes. Once everyone wakes up, enjoy the narcissists run and hide etc 🎉",@louisesawyer1866,2023-10-28 13:50:42+00:00,0
32lebdCymaw,UgwMAAhfVOm2lVKZAfB4AaABAg,I could offet the whole world but end up not delivering anything,@MHALI-qv9yc,2023-10-26 13:36:29+00:00,0
32lebdCymaw,UgxOB5mblQuQD3zo5Hp4AaABAg,Aspiration for disaster,@MHALI-qv9yc,2023-10-26 13:35:12+00:00,0
32lebdCymaw,UgxiTc1YTlkI0EE8-TN4AaABAg,As the matter of fact Mrs. Akshata also as intelligent as Sir Rishi Sunak God bless ❤,@sundarrewachand5457,2023-10-24 09:14:28+00:00,2
32lebdCymaw,Ugy1IkRsP6pVozQHbdh4AaABAg,Since the plandemic millions have woken up thank goodness 🎉  the government for business organisation / cooperation is dying and a new world order is being made 👌 by the mass awakening of populations worldwide 🎉,@louisesawyer1866,2023-10-22 11:35:14+00:00,0
32lebdCymaw,UgyD_rTEk-gRIt7n5Yl4AaABAg,How is he still UK PM?,@andrewr.5909,2023-10-20 08:06:54+00:00,0
32lebdCymaw,UgzMJPxOxogbvmwspGZ4AaABAg,Does she know the meaning of the word nepotism sycophantic asre licker can't believe it 😅😅😅,@clive5621,2023-10-19 20:20:22+00:00,0
32lebdCymaw,Ugys50o25ZP69gVLjEV4AaABAg,Unelected,@TheKinlock,2023-10-19 18:57:10+00:00,0
32lebdCymaw,UgzPWrRbTolnuw7UgN54AaABAg,Indians can’t even build toilets so England decides to get an Indian to run the country.,@wroughtforge7547,2023-10-18 13:33:43+00:00,0
32lebdCymaw,UgzM-WlDz-OAGUYn4Y14AaABAg,We no longer have a democracy in the UK. All of the work that has gone into HS2 and one unelected man decides to cancel it without it going before parliament. How can this be? His wealth means that some of his decisions will increase his bank balance.,@stephenboothby7446,2023-10-18 09:26:06+00:00,1
32lebdCymaw,Ugxmh-QBu7VnRFRjwP14AaABAg,Hes cancelling HS2 as hes running out of migrant money IDIOTS!,@cliveswabs9365,2023-10-17 08:47:09+00:00,0
32lebdCymaw,UgxkeqFBWJ_2eC4XN1J4AaABAg,Thanks for placing my family in the gravest danger Sunak,@cliveswabs9365,2023-10-17 08:44:42+00:00,0
32lebdCymaw,Ugw0es3_DBZV3Idn-_l4AaABAg,"If he goes through with all that hes the ethnic Winston Churchill without the smoking habit and will be a legend in history, i dont like tories but he speaks a good game and could change everyones mind if he cam fulfil majority of these promises",@murphy8079,2023-10-17 03:18:32+00:00,0
32lebdCymaw,UgzvrFnIvZOXo2fagtp4AaABAg,That's Just common sense,@danielwortley2241,2023-10-16 10:15:57+00:00,0
32lebdCymaw,UgwgxupY9NtFkiiLuYh4AaABAg,Love him rishi,@nicksandhu3656,2023-10-15 19:41:56+00:00,2
32lebdCymaw,UgzBCbdVMAo0YRhTZvN4AaABAg,Rishis wifes accent is better than most English British people 😂,@aircrafter7505,2023-10-14 02:01:50+00:00,7
32lebdCymaw,UgyBUAnkZ-ffQHHOKYd4AaABAg,When i look at this person i see man out of touch with his nation.when he speaks i feel he has no empathy nor concern he reeks insincerity Only interested in London and the surrounding areas like his predecessors.,@Dinobaburas.,2023-10-14 00:35:39+00:00,1
32lebdCymaw,Ugz7N6Q5w4uK4aSnBSR4AaABAg,"This is just the rhetoric crap that has gone on for years. He doesn't mean a word and is continuing to lead many down the garden path. He and the others just cannot be trusted, in any way at all. They have just about destroyed the UK, leaving disaster after disaster in their wake. Can Labour get in and do a better job?",@stuartf2946,2023-10-13 15:46:19+00:00,1
32lebdCymaw,UgwTOpj4vN9fs5z04H14AaABAg,"Everyone has forgotten ""stop the boats"". 😂",@nick......,2023-10-12 08:21:11+00:00,0
32lebdCymaw,UgyQ-gSe1jgcwcimHUN4AaABAg,"As a wise man once said "" do do do do, FU*K THE TORIES, DO DO DO DO, FU*K THE TORIES""",@jackhicks1765,2023-10-11 14:02:25+00:00,0
32lebdCymaw,UgzyhAGqKmUiDU_ssDt4AaABAg,A lot of his points are actually exactly what this country needs to do to make a change. Well done Sunak!!,@keriknight3043,2023-10-11 08:58:59+00:00,1
32lebdCymaw,UgxoFIAnC6S7vC6Z8494AaABAg,yeah such a touching speech full of bullshit!,@kapoorvarun85,2023-10-10 20:37:32+00:00,2
32lebdCymaw,Ugye2rgMFf2AFw6m4JJ4AaABAg,They thought a funny 🚘 car yesterday swiney todmorden😊,@ArifChaudry67,2023-10-10 12:28:23+00:00,0
32lebdCymaw,UgylleXNngCZb20R_gp4AaABAg,"""let's not waste time on nonsense""... Goes on to talk about bollocks only reactionary dinosaurs care about",@andyparish6019,2023-10-10 11:35:20+00:00,1
32lebdCymaw,Ugw_ZlDSEvIFOWo46rF4AaABAg,The Labour plan to attract more doctors and nurses in the NHS to work overtime in order to get the waiting list down - the doctors and nurses are not motivated overall by money - but by assisting the patients and the NHS to deliver on quality policy across the country ✍️,@dizzyman123,2023-10-09 10:32:35+00:00,3
32lebdCymaw,UgxuAOIj1N5KT7l8C1d4AaABAg,Criminally incompetent malicious little wed,@alexvince461,2023-10-08 18:08:21+00:00,0
32lebdCymaw,UgzVBVQBg8o_wJp7gLd4AaABAg,Labour all the way,@freepalestine794,2023-10-08 16:54:30+00:00,0
32lebdCymaw,UgwQesYMhfRwULYlpsB4AaABAg,the new smoking rule is redundant - what about vapes,@fhejhfjke,2023-10-08 16:16:49+00:00,0
32lebdCymaw,UgyTmrR2MBH9gduP3Bp4AaABAg,Just smoke and mirrors non of what he  said will happen.,@Patrick-qc4zy,2023-10-08 12:43:17+00:00,1
32lebdCymaw,UgxguylKXLZpK19FJlt4AaABAg,Sunak - environmental terrorist and economic vandal and enemy of Britain or reliable leader we need???,@johnsmithson1064,2023-10-08 00:15:35+00:00,0
32lebdCymaw,UgwzrNIu0Z66ja8XXo94AaABAg,"Sorry, Rishi, I have had enough of promises over the past 13 years and no action. Every manifesto broken and the country is in a much worse economic condition, with seriously dysfunctional public services, over-crowding, etc, etc.",@paulambrus7656,2023-10-07 17:24:36+00:00,1
32lebdCymaw,UgyibV7QocB5KrjTXBF4AaABAg,I don't agree with him on a lot of issues but Rishi is a great speaker.,@toprightchannel3080,2023-10-07 16:45:07+00:00,2
32lebdCymaw,UgyoUZ75p8gKZ-i7pIR4AaABAg,free movement  with india 🇮🇳  sounds more likely  than ever 😂 this is great,@stayhappybetrue,2023-10-07 11:24:16+00:00,0
32lebdCymaw,UgzhurQAUAN52B6lAcZ4AaABAg,"So no lower taxes, no new housing projects, no real deep plan to fix the NHS/schooling or policing, some virtual signalling policy on smoking and about controlling people, and finally scrapping HS2? So nothing that is really effecting the UK is going to be addressed then? Lovely not voting for fake conservatives.",@RomanHistoryFan476AD,2023-10-07 08:52:08+00:00,0
32lebdCymaw,Ugy5g86HaMZd3231n-B4AaABAg,"Rishi sunak
Is molesting me and teenage boys online can people repost this comment as im being threatend by the goverment with the police for them sexually abusing me and knowing they are pedofile homosexual men",@RichardHigsalih-nz4wm,2023-10-07 05:21:06+00:00,0
32lebdCymaw,UgwaQXl3VfB6_bFqYvt4AaABAg,Ppl vape at train stations.. airports.. inside trains & planes.. plz bans these bloody vapes !!!!,@Mavsterzzz,2023-10-07 00:35:50+00:00,0
32lebdCymaw,UgxIgdD5oGMJlOWWFyl4AaABAg,Lies lies lies,@ameename124,2023-10-06 20:32:30+00:00,0
32lebdCymaw,Ugy_hm64Qmslvm6tgsV4AaABAg,What I hated the most about this speech? The f.. clapping every 5 minutes 👏,@theContactwithroccomog,2023-10-06 18:37:52+00:00,0
32lebdCymaw,UgyHeelKHaG0Ir6SL_N4AaABAg,Why is this freshy talking?,@Rs-112,2023-10-06 17:21:22+00:00,0
32lebdCymaw,UgyVMKKBRogUfqfr5Od4AaABAg,"1:02:09 Not a big deal but he's going on and on about it....! 
Fact is that it is a big deal.",@adeodusanya,2023-10-06 14:18:20+00:00,0
32lebdCymaw,UgwiOn98SX1E6GH7KtJ4AaABAg,the usa should get in line,@md23house,2023-10-06 13:38:23+00:00,0
32lebdCymaw,Ugygjn23TUyAcjQ1K1V4AaABAg,"No surprise that the BBC and others are reporting that within 24 hrs of the speech many of the schemes listed have already been either watered down or taken OFF the list And then there is the plan to extend the Nottingham Tram to Sth Clifton. It will be finished on time - as it was completed in 2015. So that's one of Soon-out's ""promise"" kept.",@jameshealey6535,2023-10-06 12:42:31+00:00,0
32lebdCymaw,UgzXSFQLjmGmTqLQNjd4AaABAg,Haha. I seem to hear the same from Boris last time saying by saving money from Brexit we can put billions into NHS..now Rushi saying by cancelling HS2 we can input all those billions into improving out transport....bala bala. smell of liar. Typical. Just cuting pies from imigination. Disgusting.,@mattwu7884,2023-10-06 10:55:02+00:00,0
32lebdCymaw,UgxoeIIgiGFAEb3XboB4AaABAg,A bunch of corrupted liars.,@mattwu7884,2023-10-06 10:32:21+00:00,1
32lebdCymaw,UgywA_uVWRqYYwG8_qN4AaABAg,Why Rishi's wife got a place to to talk in tory's conference. Just stop dodgy tax.,@mattwu7884,2023-10-06 10:25:57+00:00,0
32lebdCymaw,UgyDA9lWFl8JwLmlFR54AaABAg,"Tory shyster Sunak, his formal title is, British Unelected Prime Minister - THE man-without-any-mandate.
A GENERAL ELECTION, NOW!",@YouTube-are-Trump-Toilet-Crud,2023-10-06 09:54:56+00:00,0
32lebdCymaw,UgznCtBzH2HI0yJN8pJ4AaABAg,"I'm looooong time Labour voter, and  for the first time a PM that said something, i agree with. From education and two gender. I'm thinking about my vote.",@akomar469,2023-10-06 09:18:10+00:00,2
32lebdCymaw,UgyEfIZVguSgsTSn6yB4AaABAg,Smokers should understand thats its not your choice. This impact environment and other public who are forced to intake,@geowalrus,2023-10-06 08:46:37+00:00,1
32lebdCymaw,Ugxz4pQ4ec5oi96jYWp4AaABAg,Awful human beings,@shazoids,2023-10-06 08:41:40+00:00,1
32lebdCymaw,UgzaBPrC0tjIabcG9pd4AaABAg,Does she sound like the narrator or girl from the NeverEnding story. Especially at the end?,@chismitch1843,2023-10-06 07:54:29+00:00,1
32lebdCymaw,UgwL6o3MHC6gd34lKol4AaABAg,"Finally your senses are coming home and realising Aficans are right with this so called LGBTQ++ etc. On that note, stop imposing this toxic on us and using it as blackmailing tool to denybus aid.
Be focus and think about your future.
All the best in all things our colonial master",@philipessuman328,2023-10-06 05:52:49+00:00,0
32lebdCymaw,Ugwe9Xq9peSUwgXnaq94AaABAg,"Someone explained to me how this is relevant to the average hardworking person, who trying to improve their life period. this nothing but out-of-touch publicity stung, she can buy whole the country",@hersimohamed50,2023-10-06 01:04:44+00:00,2
32lebdCymaw,UgxTbgEICB72hBSumrt4AaABAg,Smoking is wrong and should be banned.  Common sense.  Don't buy into the liberal (or man can be a woman) crap,@repentmaster2842,2023-10-05 21:05:40+00:00,0
32lebdCymaw,UgxCavTnVUtPPShxqzt4AaABAg,I note the sky news censorship turning off the comments for the blackpool NHS staff drugging patients.  Reasons right! Precious NHS but no freedom of speech this is why legacy media is dead.,@bjorntheviking6745,2023-10-05 19:11:44+00:00,0
32lebdCymaw,UgyVyYCsRaDnlfuKI5R4AaABAg,Lets go Tories!!,@falling_leaves2997,2023-10-05 18:09:05+00:00,2
32lebdCymaw,UgwBlvIyUIE6IDMFtpF4AaABAg,get rid of of the rat looks like Roland rat and is as slippery as one he dont care at all no mp does,@purplemoonproductions9269,2023-10-05 16:52:50+00:00,0
32lebdCymaw,UgyE4mOrNZV3xGXNY4d4AaABAg,People need to understand that the Tories have been in power for along but they all the different PMs had different goals which wasn't transparent. Since Rishi's been in I've seen every part looked at and action taken. I voted Labour previous but I will vote Tories just for Rishi to stay in. Don't trust anyone else in politics especially Keir Starmer the guy has no clue or plans.,@sdmr3506,2023-10-05 15:24:37+00:00,1
32lebdCymaw,Ugxxj3OcaloY1ztgQlN4AaABAg,"Big boost conference to the Conservative Party with well vision under the leadership of Rishi Sunak the Prime Minister, well done, now it's time to deliver the plans in the ground and without no douth Conservatives will win the hearts of all Britains 👍👍👍👏👏👏",@allfastbareh7690,2023-10-05 14:34:36+00:00,2
32lebdCymaw,Ugxg2TMb8TYnpunIb-R4AaABAg,"Give this man a chance. I think he's not bad u know. Compare with the others previously,  he's actually alright. He's getting things done",@dee_-_,2023-10-05 12:41:44+00:00,24
32lebdCymaw,UgxX3oGGhaRDX7llOyl4AaABAg,"And the United Kingdom’s decline continues. We are becoming a unproductive, low growth, elderly museum. 🎉",@t9south,2023-10-05 12:38:42+00:00,3
32lebdCymaw,UgycbrTqGypGMS_HFRt4AaABAg,"He is good, but needs to unite the party..:)",@alokjoshi3016,2023-10-05 11:37:17+00:00,7
32lebdCymaw,UgyHPHIFqjq8iRL8RSN4AaABAg,"It's long term planning that we desperately need in Britain.  It's been all short term bullshit till now,  election winning promises which never see the light of day. It's about time Bri5had solid long term planning.",@railinly610,2023-10-05 11:26:40+00:00,0
32lebdCymaw,UgwCN-6KtD1itpJsdV14AaABAg,At 12.40 did he really say 'stop the boats'? The guy's a bigger liar than Boris.,@jimc6382,2023-10-05 11:25:33+00:00,3
32lebdCymaw,UgwrcbxlQqNPmRJBM4N4AaABAg,"With only 9 months left in office he can promise anything.  He's a smiling liar who won't be around to stop cigarettes.  Probably no better than Thatcher, who despite refusing to be in the same room as an ashtray, went on to be a paid, tobacco-promoter after leaving Number 10.",@dalehufton8194,2023-10-05 11:05:15+00:00,1
